FECHA,SOURCE_PARAM,TOPIC_HEADER,ALL_HEADERS,URL_PARAMS,RAW_CONTENTS,TIPO,STATUS
05/04/2026 23:41:28,n/a,n/a,{},{},"{""update_id"":672509774,
""message"":{""message_id"":4148,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357354,""pinned_message"":{""message_id"":4147,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357353,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 04/04/2026 23:49:13\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u274c Error en respaldo Drive: No cuentas con el permiso para llamar a DriveApp.getFolderById. Permisos necesarios: (https://www.googleapis.com/auth/drive.readonly || https://www.googleapis.com/auth/drive). Para obtener m\u00e1s informaci\u00f3n, consulta https://developers.google.com/apps-script/guides/support/troubleshooting#authorization-is"",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""},{""offset"":267,""length"":46,""type"":""url""},{""offset"":317,""length"":37,""type"":""url""},{""offset"":396,""length"":89,""type"":""url""}],""link_preview_options"":{""url"":""https://www.googleapis.com/auth/drive""}}}}",application/json,RECIBIDO
05/04/2026 23:40:06,n/a,n/a,{},{},"{""update_id"":672509774,
""message"":{""message_id"":4148,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357354,""pinned_message"":{""message_id"":4147,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357353,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 04/04/2026 23:49:13\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u274c Error en respaldo Drive: No cuentas con el permiso para llamar a DriveApp.getFolderById. Permisos necesarios: (https://www.googleapis.com/auth/drive.readonly || https://www.googleapis.com/auth/drive). Para obtener m\u00e1s informaci\u00f3n, consulta https://developers.google.com/apps-script/guides/support/troubleshooting#authorization-is"",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""},{""offset"":267,""length"":46,""type"":""url""},{""offset"":317,""length"":37,""type"":""url""},{""offset"":396,""length"":89,""type"":""url""}],""link_preview_options"":{""url"":""https://www.googleapis.com/auth/drive""}}}}",application/json,RECIBIDO
05/04/2026 23:38:46,n/a,n/a,{},{},"{""update_id"":672509774,
""message"":{""message_id"":4148,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357354,""pinned_message"":{""message_id"":4147,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357353,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 04/04/2026 23:49:13\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u274c Error en respaldo Drive: No cuentas con el permiso para llamar a DriveApp.getFolderById. Permisos necesarios: (https://www.googleapis.com/auth/drive.readonly || https://www.googleapis.com/auth/drive). Para obtener m\u00e1s informaci\u00f3n, consulta https://developers.google.com/apps-script/guides/support/troubleshooting#authorization-is"",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""},{""offset"":267,""length"":46,""type"":""url""},{""offset"":317,""length"":37,""type"":""url""},{""offset"":396,""length"":89,""type"":""url""}],""link_preview_options"":{""url"":""https://www.googleapis.com/auth/drive""}}}}",application/json,RECIBIDO
05/04/2026 23:37:15,n/a,n/a,{},{},"{""update_id"":672509774,
""message"":{""message_id"":4148,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357354,""pinned_message"":{""message_id"":4147,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357353,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 04/04/2026 23:49:13\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u274c Error en respaldo Drive: No cuentas con el permiso para llamar a DriveApp.getFolderById. Permisos necesarios: (https://www.googleapis.com/auth/drive.readonly || https://www.googleapis.com/auth/drive). Para obtener m\u00e1s informaci\u00f3n, consulta https://developers.google.com/apps-script/guides/support/troubleshooting#authorization-is"",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""},{""offset"":267,""length"":46,""type"":""url""},{""offset"":317,""length"":37,""type"":""url""},{""offset"":396,""length"":89,""type"":""url""}],""link_preview_options"":{""url"":""https://www.googleapis.com/auth/drive""}}}}",application/json,RECIBIDO
05/04/2026 23:36:09,n/a,n/a,{},{},"{""update_id"":672509774,
""message"":{""message_id"":4148,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357354,""pinned_message"":{""message_id"":4147,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357353,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 04/04/2026 23:49:13\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u274c Error en respaldo Drive: No cuentas con el permiso para llamar a DriveApp.getFolderById. Permisos necesarios: (https://www.googleapis.com/auth/drive.readonly || https://www.googleapis.com/auth/drive). Para obtener m\u00e1s informaci\u00f3n, consulta https://developers.google.com/apps-script/guides/support/troubleshooting#authorization-is"",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""},{""offset"":267,""length"":46,""type"":""url""},{""offset"":317,""length"":37,""type"":""url""},{""offset"":396,""length"":89,""type"":""url""}],""link_preview_options"":{""url"":""https://www.googleapis.com/auth/drive""}}}}",application/json,RECIBIDO
05/04/2026 23:35:33,n/a,n/a,{},{},"{""update_id"":672509774,
""message"":{""message_id"":4148,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357354,""pinned_message"":{""message_id"":4147,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357353,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 04/04/2026 23:49:13\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u274c Error en respaldo Drive: No cuentas con el permiso para llamar a DriveApp.getFolderById. Permisos necesarios: (https://www.googleapis.com/auth/drive.readonly || https://www.googleapis.com/auth/drive). Para obtener m\u00e1s informaci\u00f3n, consulta https://developers.google.com/apps-script/guides/support/troubleshooting#authorization-is"",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""},{""offset"":267,""length"":46,""type"":""url""},{""offset"":317,""length"":37,""type"":""url""},{""offset"":396,""length"":89,""type"":""url""}],""link_preview_options"":{""url"":""https://www.googleapis.com/auth/drive""}}}}",application/json,RECIBIDO
05/04/2026 23:34:54,n/a,n/a,{},{},"{""update_id"":672509774,
""message"":{""message_id"":4148,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357354,""pinned_message"":{""message_id"":4147,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357353,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 04/04/2026 23:49:13\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u274c Error en respaldo Drive: No cuentas con el permiso para llamar a DriveApp.getFolderById. Permisos necesarios: (https://www.googleapis.com/auth/drive.readonly || https://www.googleapis.com/auth/drive). Para obtener m\u00e1s informaci\u00f3n, consulta https://developers.google.com/apps-script/guides/support/troubleshooting#authorization-is"",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""},{""offset"":267,""length"":46,""type"":""url""},{""offset"":317,""length"":37,""type"":""url""},{""offset"":396,""length"":89,""type"":""url""}],""link_preview_options"":{""url"":""https://www.googleapis.com/auth/drive""}}}}",application/json,RECIBIDO
05/04/2026 23:34:42,n/a,n/a,{},{},"{""update_id"":672509774,
""message"":{""message_id"":4148,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357354,""pinned_message"":{""message_id"":4147,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357353,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 04/04/2026 23:49:13\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u274c Error en respaldo Drive: No cuentas con el permiso para llamar a DriveApp.getFolderById. Permisos necesarios: (https://www.googleapis.com/auth/drive.readonly || https://www.googleapis.com/auth/drive). Para obtener m\u00e1s informaci\u00f3n, consulta https://developers.google.com/apps-script/guides/support/troubleshooting#authorization-is"",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""},{""offset"":267,""length"":46,""type"":""url""},{""offset"":317,""length"":37,""type"":""url""},{""offset"":396,""length"":89,""type"":""url""}],""link_preview_options"":{""url"":""https://www.googleapis.com/auth/drive""}}}}",application/json,RECIBIDO
05/04/2026 23:34:36,n/a,n/a,{},{},"{""update_id"":672509774,
""message"":{""message_id"":4148,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357354,""pinned_message"":{""message_id"":4147,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357353,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 04/04/2026 23:49:13\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u274c Error en respaldo Drive: No cuentas con el permiso para llamar a DriveApp.getFolderById. Permisos necesarios: (https://www.googleapis.com/auth/drive.readonly || https://www.googleapis.com/auth/drive). Para obtener m\u00e1s informaci\u00f3n, consulta https://developers.google.com/apps-script/guides/support/troubleshooting#authorization-is"",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""},{""offset"":267,""length"":46,""type"":""url""},{""offset"":317,""length"":37,""type"":""url""},{""offset"":396,""length"":89,""type"":""url""}],""link_preview_options"":{""url"":""https://www.googleapis.com/auth/drive""}}}}",application/json,RECIBIDO
05/04/2026 23:34:32,n/a,n/a,{},{},"{""update_id"":672509774,
""message"":{""message_id"":4148,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357354,""pinned_message"":{""message_id"":4147,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357353,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 04/04/2026 23:49:13\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u274c Error en respaldo Drive: No cuentas con el permiso para llamar a DriveApp.getFolderById. Permisos necesarios: (https://www.googleapis.com/auth/drive.readonly || https://www.googleapis.com/auth/drive). Para obtener m\u00e1s informaci\u00f3n, consulta https://developers.google.com/apps-script/guides/support/troubleshooting#authorization-is"",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""},{""offset"":267,""length"":46,""type"":""url""},{""offset"":317,""length"":37,""type"":""url""},{""offset"":396,""length"":89,""type"":""url""}],""link_preview_options"":{""url"":""https://www.googleapis.com/auth/drive""}}}}",application/json,RECIBIDO
05/04/2026 23:34:27,n/a,n/a,{},{},"{""update_id"":672509774,
""message"":{""message_id"":4148,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357354,""pinned_message"":{""message_id"":4147,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357353,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 04/04/2026 23:49:13\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u274c Error en respaldo Drive: No cuentas con el permiso para llamar a DriveApp.getFolderById. Permisos necesarios: (https://www.googleapis.com/auth/drive.readonly || https://www.googleapis.com/auth/drive). Para obtener m\u00e1s informaci\u00f3n, consulta https://developers.google.com/apps-script/guides/support/troubleshooting#authorization-is"",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""},{""offset"":267,""length"":46,""type"":""url""},{""offset"":317,""length"":37,""type"":""url""},{""offset"":396,""length"":89,""type"":""url""}],""link_preview_options"":{""url"":""https://www.googleapis.com/auth/drive""}}}}",application/json,RECIBIDO
05/04/2026 23:34:24,n/a,n/a,{},{},"{""update_id"":672509773,
""message"":{""message_id"":4146,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775356471,""pinned_message"":{""message_id"":4145,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775356471,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 04/04/2026 23:34:31\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u274c Error en respaldo Drive: No cuentas con el permiso para llamar a DriveApp.getFolderById. Permisos necesarios: (https://www.googleapis.com/auth/drive.readonly || https://www.googleapis.com/auth/drive). Para obtener m\u00e1s informaci\u00f3n, consulta https://developers.google.com/apps-script/guides/support/troubleshooting#authorization-is"",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""},{""offset"":267,""length"":46,""type"":""url""},{""offset"":317,""length"":37,""type"":""url""},{""offset"":396,""length"":89,""type"":""url""}],""link_preview_options"":{""url"":""https://www.googleapis.com/auth/drive""}}}}",application/json,RECIBIDO
05/04/2026 23:34:13,n/a,n/a,{},{},"{""update_id"":672509773,
""message"":{""message_id"":4146,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775356471,""pinned_message"":{""message_id"":4145,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775356471,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 04/04/2026 23:34:31\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u274c Error en respaldo Drive: No cuentas con el permiso para llamar a DriveApp.getFolderById. Permisos necesarios: (https://www.googleapis.com/auth/drive.readonly || https://www.googleapis.com/auth/drive). Para obtener m\u00e1s informaci\u00f3n, consulta https://developers.google.com/apps-script/guides/support/troubleshooting#authorization-is"",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""},{""offset"":267,""length"":46,""type"":""url""},{""offset"":317,""length"":37,""type"":""url""},{""offset"":396,""length"":89,""type"":""url""}],""link_preview_options"":{""url"":""https://www.googleapis.com/auth/drive""}}}}",application/json,RECIBIDO
05/04/2026 23:34:07,n/a,n/a,{},{},"{""update_id"":672509773,
""message"":{""message_id"":4146,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775356471,""pinned_message"":{""message_id"":4145,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775356471,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 04/04/2026 23:34:31\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u274c Error en respaldo Drive: No cuentas con el permiso para llamar a DriveApp.getFolderById. Permisos necesarios: (https://www.googleapis.com/auth/drive.readonly || https://www.googleapis.com/auth/drive). Para obtener m\u00e1s informaci\u00f3n, consulta https://developers.google.com/apps-script/guides/support/troubleshooting#authorization-is"",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""},{""offset"":267,""length"":46,""type"":""url""},{""offset"":317,""length"":37,""type"":""url""},{""offset"":396,""length"":89,""type"":""url""}],""link_preview_options"":{""url"":""https://www.googleapis.com/auth/drive""}}}}",application/json,RECIBIDO
05/04/2026 23:34:02,n/a,n/a,{},{},"{""update_id"":672509773,
""message"":{""message_id"":4146,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775356471,""pinned_message"":{""message_id"":4145,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775356471,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 04/04/2026 23:34:31\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u274c Error en respaldo Drive: No cuentas con el permiso para llamar a DriveApp.getFolderById. Permisos necesarios: (https://www.googleapis.com/auth/drive.readonly || https://www.googleapis.com/auth/drive). Para obtener m\u00e1s informaci\u00f3n, consulta https://developers.google.com/apps-script/guides/support/troubleshooting#authorization-is"",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""},{""offset"":267,""length"":46,""type"":""url""},{""offset"":317,""length"":37,""type"":""url""},{""offset"":396,""length"":89,""type"":""url""}],""link_preview_options"":{""url"":""https://www.googleapis.com/auth/drive""}}}}",application/json,RECIBIDO
